id,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,valence
P10.47,0.0227075413008241,-0.0015681949052318,0.0,0.0,0.0,0.0,0.214813715789213,0.117760181637924,0.36373994394729,1.7185097263137,4.74508537672671,84.4636420919381,negative
P23.25,-0.0021519200990963,-0.0002303564238789,0.0,0.0,0.0,0.0,0.0735169386446981,0.0392466786305608,0.127085837356807,0.294067754578792,-25.7811369470098,227.503120593094,positive
P23.5,-0.0203772682275765,-0.001461612033099,0.0,0.0,0.0,0.0,0.138011783134449,0.0548747642477184,0.26605862400116,1.93216496388229,-35.5981369470098,226.795910593094,positive
S6.7,-0.0443451141044213,-0.0005916051111905,0.0,0.0,0.0,0.0,0.327376501957755,0.218265919406871,0.394842963398247,0.982129505873265,1.60656610085491,127.912976192465,negative
P23.10,0.0003971066164961,-0.0001703721014872,0.0,0.0,0.0,0.0,0.0399822009979085,0.0165033670413641,0.07259224161857,0.399822009979085,8.72886305299021,227.415565037538,positive
NS3.23,-0.0683385076982245,-0.0005359404229157,0.0,0.0,0.0,0.0,0.152507396036077,0.0656192257466216,0.229516777865547,1.98259614846899,-0.878892629782769,43.0891221952924,negative
P2.56,0.025670383276666,0.006851207217454,0.0,0.0,0.0,0.0,0.204210152047905,0.11041961489933,0.327863670643942,1.42947106433534,6.30318061559021,642.237422505933,neutral
P18.63,-0.0114336186712662,-0.0017141024998106,0.0002247045692502,0.0002247045692502,0.0002247045692502,0.0002247045692502,0.351808354640727,-0.0589747614283067,0.830939063706507,5.62893367425164,13.0029815689292,329.110406812408,positive
P10.34,-0.0004418944530817,-0.0013104549944243,0.0003156557780838,0.0003156557780838,0.0003156557780838,0.0003156557780838,0.0521655783554267,0.0197147270836277,0.0876189994957907,0.46949020519884,-9.1999146232733,84.2523920919381,positive
P23.41,-0.0057786623830759,-6.45171398942486e-06,0.0,0.0,0.0,0.0,0.0364104705000396,0.0092328484389827,0.0630488036084539,0.364104705000396,10.8198630529902,227.539403926427,positive
P23.14,0.0029839219767255,0.134852862166498,0.0,0.0,0.0,0.0,0.105466496903303,0.0408984275169271,0.230143673856581,1.37106445974294,-0.139136947009789,227.363800593094,positive
P20.17,-0.0260581055233559,0.0141764619680742,0.0,0.0,0.0,0.0,0.118007646780509,0.0054489163932249,0.261805746379246,1.2980841145856,11.7774432686824,797.986774417413,positive
P21.70,-0.0016662496205676,6.39913102455968e-06,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,0.344631124734237,0.119717280636759,0.69793558501369,2.41241787313966,21.2945358144583,1140.88848259647,negative
S6.11,0.195599939522181,0.0629850524502655,0.0018605564015443,0.0050646355139569,0.0034625959577506,0.0069251919155013,0.161143320306702,0.106916405613493,0.190055385751444,0.483429960920107,10.8165661008549,128.479242859131,negative
P6.22,0.0023840490776554,-0.0034751652521878,0.0,0.0,0.0,0.0,0.0910179593251651,0.0421123643450385,0.331399367275758,1.00119755257682,-0.621101842710289,233.155508567201,positive
P18.67,-0.0402885571957125,0.0074234341236997,0.0007757676175147,0.0007757676175147,0.0007757676175147,0.0007757676175147,0.008950114893607,0.0039168138428717,0.0133878842284294,0.116351493616891,-5.11601843107078,330.23369903463,neutral
NS1.2,-0.120172385679823,0.0005116613652476,9.06031252643408e-05,9.06031252643408e-05,9.06031252643408e-05,9.06031252643408e-05,0.0604665315887439,0.0325328158114714,0.119699858814993,0.78606491065367,1.97890588747674,60.2931612523301,positive
S7.9,-0.0189890827217992,0.0505778581588526,0.0,0.0,0.0,0.0,0.199467425687418,0.0877276172670183,0.429984769346673,2.39360910824901,12.942686892461,164.046912181616,neutral
P23.65,-0.0216329916332717,-0.0008902625227816,0.0,0.0,0.0,0.0,0.0798204076854035,0.0595476606698314,0.107801316170685,0.23946122305621,10.0758630529902,227.179995037538,neutral
NS4.14,0.0679051952470774,-0.0014337973682884,0.000226110805372,0.000226110805372,0.000226110805372,0.000226110805372,0.0064113466794508,0.0026579460097981,0.0197815685243215,0.0448794267561556,16.60589563636,685.976566661494,neutral
P18.46,0.0015599178585022,0.0003198366001144,0.0,0.0,0.0,0.0,0.0496019562628333,0.0335220960992482,0.0699392132110742,0.496019562628333,18.0539815689292,331.176654590185,negative
S6.4,-0.0376026590432471,0.0228037186384827,0.0030913141777206,0.0030913141777206,0.0030913141777206,0.0030913141777206,0.454029643872448,0.340347376955938,0.602899380659091,3.17820750710714,5.49956610085492,128.519208414687,positive
P22.61,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.162726945231092,0.0891264640149976,0.413653476520734,0.813634726155458,2.77392412886454,232.717693311516,negative
P10.17,-0.0226862622682584,0.0123847040119153,0.0,0.0,0.0,0.0,0.249904601364403,0.0438177742153502,0.883003057205996,2.49904601364403,-2.0279146232733,83.7683032030492,negative
S9.25,-0.0337410654589953,-0.0040204166681219,0.0,0.0,0.0,0.0,0.313113327904053,0.0335222356945611,0.74549856111497,2.50490662323242,8.98417987054648,241.233517394105,positive
P20.94,0.0272765011958815,7.44762270561729e-05,3.20304455918872e-05,3.20304455918872e-05,3.20304455918872e-05,3.20304455918872e-05,0.0701924676304453,0.0173160215166441,0.204294175440102,0.701924676304453,5.63444326868243,798.263877750746,positive
P14.34,-0.0187089037887994,0.0040960922375805,0.0,0.0,0.0,0.0,0.64752852602615,0.483069421622655,0.827123225767629,1.94258557807845,-0.175315663366263,65.770986255741,positive
P7.1,-0.012214201393365,0.0038663920592257,0.0003810545353201,0.0003810545353201,0.0003810545353201,0.0003810545353201,0.0806410159909088,0.0420563281628403,0.130816389121046,0.967692191890906,7.16452414352277,176.708559324784,neutral
P24.7,-0.0080395143064612,-0.0058196395358733,0.0,0.0,0.0,0.0,0.213499350728086,0.0699332643576801,0.521953098244461,1.28099610436851,13.9766555793821,228.676933093779,negative
P11.38,-0.0235171106702344,6.39913102555799e-06,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,0.304629386667771,0.0648103328010631,0.576873860386179,2.43703509334217,-45.9309137987912,143.341645474173,positive
P14.20,-0.0210516294649024,-0.0008014158484838,0.0,0.0,0.0,0.0,0.018946404974509,0.0079666363731534,0.0291587992954027,0.246303264668617,-0.133315663366261,66.009986255741,neutral
P20.117,-0.0263406785966934,0.000395809510678,0.0001394402328083,0.0001394402328083,0.0001394402328083,0.0001394402328083,0.304708580319677,0.13437971269089,0.669881406420584,1.21883432127871,-27.3275567313176,798.481113306302,neutral
P2.26,-0.0360640541311414,-0.0003464469921563,0.0,0.0,0.0,0.0,0.0872074942486605,0.0697990497620123,0.110094030216932,1.04648993098393,20.7471806155902,642.29576028371,neutral
P18.131,0.0145179124634469,0.0089779600977198,0.0009988593522078,0.0009988593522078,0.0009988593522078,0.0009988593522078,0.354428588843648,0.0495430076919688,0.622431418717682,3.89871447728012,5.27098156892922,331.096895701296,negative
P6.35,-0.0153577363858393,-0.0005359810622297,0.0,0.0,0.0,0.0,0.228465896626517,0.0241988834465583,0.390668133023601,0.685397689879551,11.9278981572897,233.157603011645,positive
P13.37,-0.0235949426100894,0.0012373835185038,0.0001401324616528,0.0001401324616528,0.0001401324616528,0.0001401324616528,0.27032301856163,0.0582409505222829,0.376056916292304,1.35161509280815,2.83313465909414,324.461824446608,positive
P18.15,-0.0119148345581664,-0.0006281464594157,0.0,0.0,0.0,0.0,0.0830476287470096,0.0583328945919814,0.0970293564439,0.249142886241029,2.68198156892922,331.035961256852,positive
P18.108,-0.0168481738416614,-0.0001237148485104,0.0,0.0,0.0,0.0,0.0098269538921351,0.0038513154308001,0.0167414029264968,0.117923446705622,-16.1470184310708,317.226651256852,positive
P10.3,0.0071279941712129,-0.0006064636002342,0.0,0.0,0.0,0.0,0.0316543024008572,0.0244330511628013,0.0379281179347035,0.443160233612001,7.4550853767267,84.1707087586047,neutral
P20.114,-0.0263574133963732,9.20676521489438e-05,1.28785806706094e-05,1.28785806706094e-05,1.28785806706094e-05,1.28785806706094e-05,0.040360548900882,0.0262419997218671,0.0597571669292178,0.40360548900882,-39.7165567313176,784.044049972968,neutral
P18.99,-0.0045669713118241,0.0270909396561842,0.004431507217077,0.004431507217077,0.004431507217077,0.004431507217077,0.16935008311691,0.0920907761736992,0.261312473601961,0.846750415584552,3.56398156892922,330.861010145741,positive
P24.48,-0.0679796213254297,0.448247163690478,0.0,0.0,0.0,0.0,0.4529931384837,0.104238778294591,0.647935874265451,2.7179588309022,-0.528344420617898,224.346283093779,neutral
P6.36,-0.0186492447579354,-0.0021849815690272,0.0,0.0,0.0,0.0,0.103336994600869,0.0114423137158224,0.567417334903103,1.24004393521043,-20.7321018427103,231.168403011645,neutral
P20.106,-0.029897806179135,-0.0003155939704547,0.0,0.0,0.0,0.0,0.0358820147299925,0.0177720101861318,0.0478900618057987,0.394702162029917,18.7754432686824,798.421685528524,positive
P23.42,-0.031826677341095,0.210559374945496,0.0,0.0,0.0,0.0,0.0468603613671248,0.0167151297191033,0.0922014655772257,0.609184697772622,6.55786305299021,227.287461704205,positive
P18.114,-0.0141245493731305,-0.0022817683036265,0.0,0.0,0.0,0.0,0.0849750286862374,0.0246536111047496,0.174330582370837,0.424875143431187,13.1059815689292,331.152201256852,neutral
P8.19,-0.0373516774728668,0.0013408013312896,0.0,0.0,0.0,0.0,0.0258435637925577,0.0145023748970401,0.0346478486884706,0.310122765510693,-2.03280062614714,74.432376476813,neutral
P18.82,-0.0169103037519147,0.0419122896706144,0.0026076370031558,0.0045369025617051,0.0035722697824305,0.007144539564861,0.400684361368778,0.300297128466995,0.498233329747458,1.20205308410634,17.5859815689292,331.180467923519,positive
P10.42,0.0312465424595724,-0.0199011256244777,0.0013381351304433,0.0098020790680822,0.0055701070992627,0.0111402141985255,0.122407801560067,0.0380930943011081,0.401453541307398,1.71370922184094,-1.5459146232733,83.7488454252714,negative
S5.5,-0.0096133514514992,0.0011732214590127,0.0001292574847161,0.0001292574847161,0.0001292574847161,0.0001292574847161,0.0621238020743683,0.0158605905648138,0.0909475027360552,0.807609426966788,7.69056431943352,100.739949086478,positive
P18.151,-0.0171927804824167,0.0007557657294077,0.0,0.0,0.0,0.0,0.013075675130888,0.0095627769634462,0.0211821952649533,0.156908101570655,-4.71901843107079,331.132806812408,positive
P9.24,-0.0480342010943595,0.0001460675802065,0.0,0.0,0.0,0.0,0.0514965265201011,0.0248046994421455,0.0863204117019819,0.411972212160809,-0.729972223362878,214.960773312626,positive
P6.61,-0.0027537998782887,-0.0077902694483496,0.0,0.0,0.0,0.0,0.296490221386077,0.0330413433159038,0.711796562527457,2.37192177108861,3.33789815728971,232.691803011645,negative
P20.28,-0.0254456575766726,-0.0011422927492075,0.0,0.0,0.0,0.0,0.0244855664430517,0.0164952419115661,0.0316454654552971,0.318312363759672,14.5454432686824,798.534618861857,positive
P18.49,0.008598320830699,-0.0057575353905379,0.0,0.0,0.0,0.0,0.136727944000515,0.0369935119390446,0.384449488296624,1.64073532800617,15.7589815689292,331.151482367963,neutral
P18.54,-0.0195325261344036,-9.62985327484118e-05,0.0,0.0,0.0,0.0,0.0325789189654168,0.011121639170751,0.0597476602927286,0.390947027585001,-0.938018431070788,325.081383479074,positive
P7.21,-0.0069102511147087,-0.0003703759696111,0.0,0.0,0.0,0.0,0.0223606909374067,0.0133461082852463,0.0314250190200481,0.26832829124888,-5.13247585647724,176.054060435895,positive
P10.6,-0.0024171966954892,-0.00384499659822,0.0,0.0,0.0,0.0,0.279168934119095,-0.0414585095792247,0.767816558182254,2.23335147295276,0.532085376726698,84.1119698697158,positive
P10.15,-0.0194862087675733,-0.0002222647471761,0.0,0.0,0.0,0.0,0.0803689227167915,0.0462594244381394,0.16068703217642,1.04479599531829,-11.1449146232733,84.4527976474936,negative
P6.27,0.0015590749049092,0.0003261841294163,0.0001358944370294,0.0001358944370294,0.0001358944370294,0.0001358944370294,0.0389892903726061,0.0230846477925858,0.0504691317498319,0.311914322980849,1.98689815728972,231.989277456089,neutral
S9.13,0.0253907613517202,0.0105610579080471,0.000947709906719,0.0010767936246341,0.0010122517656766,0.0020245035313532,0.377381919832041,0.125735706369629,0.527480843372861,1.50952767932816,-14.7988201294535,241.950449616327,negative
P23.75,-0.0056624827728855,0.0017802432561006,0.0,0.0,0.0,0.0,0.0626196312482356,0.0491148194132104,0.0785498316189679,0.313098156241178,-37.7821369470098,225.188506148649,positive
P13.38,-0.0114091003335083,0.0004553387982333,0.0001407817435677,0.0001407817435677,0.0001407817435677,0.0001407817435677,0.0803182298297227,0.0254882425252922,0.164706367879038,0.722864068467504,11.5871346590941,324.22428666883,neutral
P9.12,-0.0088776012371612,-0.0002865704675091,0.0,0.0,0.0,0.0,0.115339019041252,0.0949777462863043,0.134392937000545,1.15339019041252,-5.86297222336289,200.836583312626,positive
P14.30,-0.0369476256258574,0.000387025659767,0.0001303946593124,0.0001303946593124,0.0001303946593124,0.0001303946593124,0.0344188744858195,0.0112336886950501,0.0945522583374297,0.447445368315654,-1.01131566336626,66.1580840335188,negative
P18.65,-0.0150504003003057,0.101167310247683,0.0036249504028376,0.0063201437058763,0.0049725470543569,0.0099450941087139,0.0296260322211875,0.0180251718031007,0.0542326939962974,0.35551238665425,-9.47801843107078,330.898272367963,positive
S10.5,-0.0210124219535972,-0.0006491409429276,0.0,0.0,0.0,0.0,0.0570600350508344,0.0092865813359859,0.341244714449846,0.684720420610013,-2.11858700836368,137.654075258749,neutral
P20.84,-0.0160514915812301,-0.0001290598942928,4.18778271049568e-05,4.18778271049568e-05,4.18778271049568e-05,4.18778271049568e-05,0.0185734102727566,0.0075008654059199,0.0886782482914793,0.185734102727566,-21.0665567313176,797.928738861857,neutral
P8.43,-0.0229991552776956,0.0004112514028105,0.0,0.0,0.0,0.0,0.0475428470370037,0.0180786008421736,0.123801903531724,0.52297131740704,-6.79180062614714,74.6159398101463,neutral
P15.7,-0.0340585091630884,0.291893413806787,0.0025248309991737,0.0169102835450239,0.0097175572720988,0.0194351145441977,0.230520090041185,0.125115470554887,0.522799014432818,2.30520090041185,-1.74887585922151,247.29968323814,positive
P18.39,0.0067281192975786,0.0903314037833676,0.0032614501958057,0.0072628754339658,0.0052621628148857,0.0105243256297716,0.5153400594603,0.0447354242459112,1.68468466569537,4.6380605351427,8.99098156892921,330.060806812408,positive
S5.4,0.0197332831308593,0.0021127626228745,0.0003170783050491,0.0003170783050491,0.0003170783050491,0.0003170783050491,0.0957319979996406,0.022196868560452,0.239930752550695,0.957319979996406,8.65456431943352,101.482860197589,neutral
P23.62,-0.0220241841505829,-0.0013896527403354,0.0,0.0,0.0,0.0,0.0215937384567345,0.0075669820407672,0.0369314066872782,0.302312338394283,-1.00913694700979,226.712911704205,neutral
P18.79,0.0067281192975786,0.0903314037833676,0.0032614501958057,0.0072628754339658,0.0052621628148857,0.0105243256297716,0.574165638862098,0.0874796879638565,1.68468466569537,4.59332511089679,8.99098156892921,330.060806812408,positive
P24.52,0.174067086955517,-0.0041533993583504,0.0,0.0,0.0,0.0,0.0144403802171043,0.0058154997296988,0.021009340841657,0.187724942822356,12.0986555793821,231.23880420489,positive
P15.8,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.18982594377363,0.0488983392453724,0.501081723403059,2.08808538150993,-21.4868758592215,247.385078793696,positive
P18.119,-0.0036223351217571,-0.0030229895968589,0.0,0.0,0.0,0.0,0.0378295098531225,0.0099950664831189,0.0569312285736486,0.416124608384347,16.1309815689292,330.940473479074,positive
P15.30,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.0850912735208312,0.0293275246546008,0.184298532156071,0.765821461687481,-34.8298758592215,246.858588793696,positive
P20.82,-0.010248677841038,5.8351839481023e-05,0.0,0.0,0.0,0.0,0.0251801975343456,0.0152526727872119,0.0311666773523349,0.352522765480838,7.30644326868243,798.33405108408,neutral
NS4.24,0.261005028099169,0.162296166144075,0.0,0.0,0.0,0.0,0.148396407416729,0.006370769374914,0.446451925728616,1.18717125933383,13.22589563636,687.992833328161,neutral
P6.45,-0.0071856847977174,-0.0007239278150044,0.0,0.0,0.0,0.0,0.0153564235772128,0.0115708793682038,0.0202847735851679,0.153564235772128,10.2018981572897,233.132816344978,neutral
P18.138,-0.0092947133703173,0.0006473641402999,0.0,0.0,0.0,0.0,0.117958282381188,0.0475911550122342,0.25131741591983,0.353874847143564,6.94298156892921,330.92562903463,positive
P20.126,0.001384484138472,-0.0007835231343674,0.0,0.0,0.0,0.0,0.770221713141367,0.410537850649418,1.12990557563332,1.54044342628273,27.4294432686824,798.438205528524,positive
P4.4,-0.125929987989216,-0.001836134066192,0.0,0.0,0.0,0.0,0.13250676076561,0.0164822888968299,0.680863289748957,1.19256084689049,15.153506748965,199.28052677342,neutral
P14.49,-0.0248696761258648,-0.0003089921090881,6.41102986055816e-05,6.41102986055816e-05,6.41102986055816e-05,6.41102986055816e-05,0.0959636548905485,0.061637142966022,0.122453234583787,1.34349116846768,7.62468433663373,66.2335640335188,positive
NS3.6,0.0815133926151008,-0.00506301857005,0.0,0.0,0.0,0.0,0.310866693326976,0.0868971535655698,0.774631258689526,4.35213370657766,-7.45989262978277,43.1826433064035,neutral
P14.72,-0.0068460583989967,0.0024236794511895,0.0002350758556314,0.0002350758556314,0.0002350758556314,0.0002350758556314,0.0423364926893201,0.0065514960625993,0.164121254838993,0.635047390339801,0.717684336633738,66.0389451446299,positive
P4.20,-0.219816660435719,1.47363749973573,0.0181609314773927,0.045332819134889,0.0307951490186584,0.0923854470559752,0.412133202045411,0.0248452472517036,0.860049012575888,3.29706561636328,-21.294493251035,194.946993440087,negative
P18.89,-0.012685225012882,-0.0029358717173038,0.0,0.0,0.0,0.0,0.450524286394484,0.450524286394484,0.450524286394484,0.450524286394484,5.24198156892922,331.132227923519,neutral
P20.32,-0.0160514915812301,-0.0001290598942928,4.18778271049568e-05,4.18778271049568e-05,4.18778271049568e-05,4.18778271049568e-05,0.0185734102727566,0.0075008654059199,0.0886782482914793,0.185734102727566,-21.0665567313176,797.928738861857,neutral
PS1.8,-0.107706398419181,0.0025460171485701,0.0,0.0,0.0,0.0,0.157494120371996,0.044270247964398,0.357721000675169,2.36241180557995,15.7832820649281,126.876233656001,positive
P24.53,-0.0297195976627891,-0.0004594274639545,0.0,0.0,0.0,0.0,0.0121897674059265,0.0029016123931589,0.0204094228606046,0.134087441465192,7.19865557938209,231.228826427113,neutral
P14.8,-0.0231270269365885,-0.0010101019947146,0.0,0.0,0.0,0.0,0.119141833135349,0.097382538958538,0.17207049979334,1.54884383075954,7.29668433663373,66.2887640335188,positive
P20.15,-0.0337634823651939,-0.0005977978130488,0.0,0.0,0.0,0.0,0.0557900655046742,0.0272565745114773,0.0906959981539626,0.223160262018697,1.08244326868243,795.793935528524,neutral
P22.52,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.0882639080868048,0.065361117097924,0.102257912474052,0.264791724260414,-6.06507587113548,231.676974422627,positive
P1.8,-0.0063566591941784,-0.0009650919282519,0.0,0.0,0.0,0.0,0.541648855961547,0.230656673800497,0.688373872797045,2.16659542384619,1.54060998311968,415.740627078033,negative
P15.15,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.21324726787333,0.0706041517915008,0.495342481587583,1.91922541085997,-22.9758758592215,243.555024349251,neutral
P6.43,0.0054606309023203,-0.0006662647659682,0.0001430231295188,0.0001430231295188,0.0001430231295188,0.0001430231295188,0.0297414915714469,0.0241274580841242,0.0359983533206768,0.327156407285916,9.37989815728972,233.036838567201,neutral
P20.26,0.0072702033972864,-0.0003424875948451,0.0,0.0,0.0,0.0,0.0138419578409842,0.0082760461440491,0.0188207841259537,0.16610349409181,18.3514432686824,798.510912195191,neutral
P22.2,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.217258737521751,0.0379524369319167,1.01459747908957,2.38984611273926,7.73792412886453,233.144364422627,negative
P15.27,0.002462077921795,0.0331802391607169,0.0,0.0,0.0,0.0,0.703868267549861,0.454766041952171,0.904378245776524,2.11160480264958,-7.26887585922151,245.218416571474,positive
P18.129,-0.0486919164535976,0.188961401605266,0.0013697320142657,0.0013697320142657,0.0013697320142657,0.0013697320142657,0.153744431456724,0.10441757732558,0.203071285587868,0.307488862913448,-29.4730184310708,330.109277923519,positive
P13.26,-0.0389097290833138,0.0221550227074595,0.0,0.0,0.0,0.0,0.233550775894502,0.0660276838242912,0.582883257958904,2.33550775894502,-16.3068653409058,315.857068891052,positive
P22.38,0.0890157189402759,0.003699841352661,0.0003572723225223,0.0003572723225223,0.0003572723225223,0.0003572723225223,0.132403383899786,0.0475306699255801,0.315785563593544,1.58884060679743,-42.6300758711355,232.076791089294,neutral
P15.5,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.153425825990209,0.0465911640355512,0.347189693362898,1.99453573787272,11.4051241407785,247.047705460363,positive
P21.80,-0.0016662496205676,6.39913102455968e-06,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,0.0507430854122046,-0.102780517218708,0.248495161992544,0.507430854122046,17.1525358144583,1140.97277148536,positive
PS2.9,-0.149494711696857,4.9483144691006e-05,0.0,0.0,0.0,0.0,0.0438723094561207,0.0229329496099647,0.0938899388473283,0.526467713473448,17.4590365757112,136.685709863207,neutral
P6.9,-0.0015041886361599,-0.0004928523175377,0.0,0.0,0.0,0.0,0.545475463563338,0.299743646644951,1.0292537284022,1.63642639069001,-0.185101842710282,232.605633011645,positive
P10.23,-0.0003956824284156,0.0028824159602891,0.0,0.0,0.0,0.0,0.266861697185307,-0.004817258600747,0.522100758059135,2.13489357748245,-7.88291462327331,82.8447976474936,positive
P20.81,-0.03290525524036,-0.000313009329967,0.0,0.0,0.0,0.0,0.0522641331178601,0.0418140127848742,0.0667793924393294,0.522641331178601,22.2314432686824,798.442067750746,positive
P22.10,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.345910651234905,0.24264854526424,0.399916951515037,1.72955325617453,-2.85307587113547,230.185809978183,positive
P10.29,-0.0123408880960808,6.43454729388005e-05,0.0001156453829833,0.0001156453829833,0.0001156453829833,0.0001156453829833,0.0792120788244193,0.0616517194236953,0.0940530777855729,0.950544945893031,9.43008537672669,84.4435920919381,positive
P20.51,0.0136620427215029,-0.0001029398308732,0.0,0.0,0.0,0.0,0.0972318357499539,0.0561776558737388,0.220481773206918,0.583391014499724,18.8274432686824,798.339463306302,neutral
P24.54,0.0617677835201044,0.0121559704032797,0.0,0.0,0.0,0.0,0.0359130175423714,0.0163079427860632,0.0940034429443922,0.359130175423714,9.9386555793821,230.464737538224,positive
P6.20,0.0325128306193181,-0.0002221777149465,6.34500419833195e-05,6.34500419833195e-05,6.34500419833195e-05,6.34500419833195e-05,0.0368054599161825,0.0332984746206667,0.0416266718804864,0.368054599161825,6.63689815728972,232.888721900534,neutral
NS1.5,-0.120196655136972,-0.0011586947137964,0.0,0.0,0.0,0.0,0.0272946661043332,0.0137346269611587,0.0435982117041726,0.327535993251999,8.44390588747675,60.2904445856635,positive
P20.53,-0.0127241208044426,-0.0001180279311346,3.75551223212715e-05,3.75551223212715e-05,3.75551223212715e-05,3.75551223212715e-05,0.124960126750947,0.0192083744950183,0.488853904633942,1.24960126750947,16.8304432686824,795.400491084079,neutral
P18.76,-0.0078877617217967,0.0121425955615404,0.0019875779184053,0.0019875779184053,0.0019875779184053,0.0019875779184053,0.0282655508104451,-0.0124577891750355,0.095457394554181,0.310921058914896,10.5359815689292,331.17337903463,positive
P13.27,-0.0248628413274265,0.0001836681796578,0.0,0.0,0.0,0.0,0.187117121580481,0.101214542493432,0.309379029817496,0.748468486321923,-2.54686534090585,322.086180002163,positive
P23.51,0.0404295723198235,-0.0006511212365824,0.0001349417816828,0.0001349417816828,0.0001349417816828,0.0001349417816828,0.25383285873968,0.222802567694953,0.284863149784406,0.50766571747936,12.0968630529902,227.371449481983,positive
P18.24,-0.0030936666893072,-3.55911597722028e-05,5.42946042523874e-05,5.42946042523874e-05,5.42946042523874e-05,5.42946042523874e-05,0.0745881449478916,0.0268936567975994,0.201040834813647,0.671293304531024,5.60298156892921,330.132073479074,positive
P20.22,0.0621110084085626,0.0020565585589665,0.0,0.0,0.0,0.0,0.0627894915813114,0.0229816807350295,0.0962932590719249,0.251157966325246,0.84544326868243,796.557018861857,positive
P23.70,-0.0198089313827498,0.209786654579203,0.0047457038985258,0.008897948522622,0.0065992706711394,0.0197978120134183,0.125038798138661,0.0814580390599204,0.198958090181512,0.375116394415982,-13.6011369470098,227.438520593094,neutral
P14.78,-0.0237244204196645,-0.0007952672381928,0.0,0.0,0.0,0.0,0.0597540329760518,0.014378444940726,0.17172108243271,0.836556461664726,-6.26131566336626,65.8152840335188,positive
P24.24,-0.0518211682025254,0.0047409648828575,0.0,0.0,0.0,0.0,0.148483341558406,0.0288450042676467,0.341353299499501,1.48483341558406,-9.90934442061791,231.234350871557,positive
P20.7,0.007838559763611,0.0003323269149178,0.0,0.0,0.0,0.0,0.0016117717394854,0.0013450183678351,0.0018922047712204,0.0080588586974272,-16.7175567313176,797.281957750746,positive
S10.2,0.0402070284323861,-0.0004250003356254,0.0,0.0,0.0,0.0,0.0144866252468821,0.0058166858606025,0.0260457445448918,0.173839502962585,2.58241299163633,138.322234147638,positive
P18.121,-0.0212243173869904,0.0423700889666938,0.0,0.0,0.0,0.0,0.403719121128097,0.174291283323594,0.884058275896598,4.44091033240907,-5.89601843107079,325.059365701296,neutral
P1.11,0.0033406131531723,0.0239819445737145,0.0,0.0,0.0,0.0,0.542511334770213,0.361095165005202,0.87021975815224,2.17004533908085,9.61460998311968,415.815129300255,positive
P20.92,0.0635720488270938,-1.6662217719613e-07,0.0001236883142535,0.0001236883142535,0.0001236883142535,0.0001236883142535,0.0842646579613956,0.0698003173746858,0.101981717723785,1.01117589553675,10.8994432686824,798.532561084079,negative
P20.9,-0.0217765144608329,-0.0004804053192846,0.0,0.0,0.0,0.0,0.0232980228744867,0.0145116911992943,0.0331616277813439,0.27957627449384,19.3544432686824,798.469188861857,positive
P15.26,0.0097812719266376,-0.0032774638295034,0.0,0.0,0.0,0.0,0.329530683990215,0.012626330971567,0.621950156036973,2.96577615591193,10.4911241407785,247.248972127029,positive
P10.38,0.0287990955059604,-0.0033287664316026,0.0,0.0,0.0,0.0,0.0373311097087765,0.0001485300280335,0.0567189260681956,0.597297755340425,-5.28191462327331,80.673800980827,positive
P14.27,-0.0199490561207005,-0.0001166029643853,0.0,0.0,0.0,0.0,0.0446691863499684,0.036514034736678,0.0528318254781295,0.625368608899558,-4.82131566336626,66.2936840335188,positive
NS3.18,-0.0635063650013428,-0.0004304470517093,0.0,0.0,0.0,0.0,0.51678393708267,0.495929751780742,0.537638122384598,1.03356787416534,-3.56789262978278,43.1376699730702,negative
NS3.3,0.0915670914672351,-0.0001335117745279,0.0,0.0,0.0,0.0,0.126267373495153,0.0213986673632882,0.378371470630252,1.51520848194183,-6.25389262978277,41.7469944175146,positive
